HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.uid,Input.creative,Input.length,Input.music0,Input.music1,Input.music2,Input.music3,Input.fear,Input.enthusiasm,Input.anger,Input.pride,Input.humor,Input.sadness,Input.yturl,Input.backupurl,Input.vidloc,Answer.Q2,Approve,Reject
3H5TOKO3DAKEP6800I9QFOD2ANY64O,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:30 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:30 PDT 2018,,,36V4Q8R5ZL1QPYEKBXSLV76HVTWMQ2,A2HM35CWB7IIFM,Approved,Wed Aug 29 18:38:10 PDT 2018,Wed Aug 29 18:38:51 PDT 2018,Sat Sep 01 18:38:51 PDT 2018,2018-09-02 01:39:17 UTC,,,41,100% (104/104),100% (30/30),100% (30/30),YxHytvYS6MA,GOV/VA CUCCINELLI NEW LOW,30,0,1,0,0,0,0,1,0,0,0,https://www.youtube.com/embed/YxHytvYS6MA,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvczFzNXFLRmpGcFU,ITH/ITH_Video/gov2014/VA_Cuccinelli/YxHytvYS6MA.mp4,music_o|emo_f,,
3H5TOKO3DAKEP6800I9QFOD2ANY64O,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:30 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:30 PDT 2018,,,3LWJHTCVCDNKJOM3PAO80HM8YSGFQK,APJJ1HHD2GGFS,Approved,Wed Aug 29 17:35:49 PDT 2018,Wed Aug 29 17:37:38 PDT 2018,Sat Sep 01 17:37:38 PDT 2018,2018-09-02 00:38:17 UTC,,,109,100% (17/17),100% (17/17),100% (17/17),YxHytvYS6MA,GOV/VA CUCCINELLI NEW LOW,30,0,1,0,0,0,0,1,0,0,0,https://www.youtube.com/embed/YxHytvYS6MA,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvczFzNXFLRmpGcFU,ITH/ITH_Video/gov2014/VA_Cuccinelli/YxHytvYS6MA.mp4,music_s|emo_f|emo_a,,
3H5TOKO3DAKEP6800I9QFOD2ANY64O,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:30 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:30 PDT 2018,,,3ND9UOO81L3B3DSLNUQCNJ9EJPNWLE,A1SN0UU3V61IIM,Approved,Wed Aug 29 18:35:49 PDT 2018,Wed Aug 29 18:36:22 PDT 2018,Sat Sep 01 18:36:22 PDT 2018,2018-09-02 01:37:17 UTC,,,33,100% (54/54),100% (30/30),100% (30/30),YxHytvYS6MA,GOV/VA CUCCINELLI NEW LOW,30,0,1,0,0,0,0,1,0,0,0,https://www.youtube.com/embed/YxHytvYS6MA,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvczFzNXFLRmpGcFU,ITH/ITH_Video/gov2014/VA_Cuccinelli/YxHytvYS6MA.mp4,music_o|emo_f,,
3H5TOKO3DAKEP6800I9QFOD2ANY64O,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:30 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:30 PDT 2018,,,3SEPORI8WO0Y1P6M1QLTD9NL6FQZAN,AAXX5LDVJ32F8,Approved,Wed Aug 29 18:09:29 PDT 2018,Wed Aug 29 18:14:04 PDT 2018,Sat Sep 01 18:14:04 PDT 2018,2018-09-02 01:14:17 UTC,,,275,100% (28/28),100% (28/28),100% (28/28),YxHytvYS6MA,GOV/VA CUCCINELLI NEW LOW,30,0,1,0,0,0,0,1,0,0,0,https://www.youtube.com/embed/YxHytvYS6MA,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvczFzNXFLRmpGcFU,ITH/ITH_Video/gov2014/VA_Cuccinelli/YxHytvYS6MA.mp4,music_o|emo_f|emo_a,,
3H5TOKO3DAKEP6800I9QFOD2ANY64O,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:30 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:30 PDT 2018,,,3Z7EFSHGNAFXP935KMTZMJXYYIHCX9,AVXEDARJC5HLU,Approved,Wed Aug 29 18:58:20 PDT 2018,Wed Aug 29 18:59:10 PDT 2018,Sat Sep 01 18:59:10 PDT 2018,2018-09-02 01:59:17 UTC,,,50,100% (28/28),100% (28/28),100% (28/28),YxHytvYS6MA,GOV/VA CUCCINELLI NEW LOW,30,0,1,0,0,0,0,1,0,0,0,https://www.youtube.com/embed/YxHytvYS6MA,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvczFzNXFLRmpGcFU,ITH/ITH_Video/gov2014/VA_Cuccinelli/YxHytvYS6MA.mp4,music_o|emo_f,,
3H6W48L9F5QY8E9PPKEIGGNAPLMWP5,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:25 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:25 PDT 2018,,,35BLDD71I7YITD9KCLCP9W1YRTJZVO,A37WXDYYT7RCZ0,Approved,Thu Aug 30 21:31:18 PDT 2018,Thu Aug 30 21:31:53 PDT 2018,Sun Sep 02 21:31:53 PDT 2018,2018-09-03 04:32:28 UTC,,,35,100% (24/24),100% (24/24),100% (24/24),VZos36SgHL8,USSEN/NM WILSON AIR FORCE ACADEMY,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/VZos36SgHL8,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvMEE3Q3YzTk15LVk,ITH/ITH_Video/sen2012/NM_Wilson/VZos36SgHL8.mp4,music_u|emo_P,,
3H6W48L9F5QY8E9PPKEIGGNAPLMWP5,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:25 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:25 PDT 2018,,,3EG49X351VD89SU4AVGW0J5O2WZ6X4,A3UUH3632AI3ZX,Approved,Wed Aug 29 17:21:28 PDT 2018,Wed Aug 29 17:22:26 PDT 2018,Sat Sep 01 17:22:26 PDT 2018,2018-09-02 00:23:17 UTC,,,58,100% (125/125),100% (30/30),100% (30/30),VZos36SgHL8,USSEN/NM WILSON AIR FORCE ACADEMY,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/VZos36SgHL8,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvMEE3Q3YzTk15LVk,ITH/ITH_Video/sen2012/NM_Wilson/VZos36SgHL8.mp4,music_u|emo_e|emo_P,,
3H6W48L9F5QY8E9PPKEIGGNAPLMWP5,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:25 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:25 PDT 2018,,,3G0WWMR1UWLW7GZKNY7L8MVH0LTNQU,A1IZ4NX41GKU4X,Approved,Thu Aug 30 11:15:07 PDT 2018,Thu Aug 30 11:15:43 PDT 2018,Sun Sep 02 11:15:43 PDT 2018,2018-09-02 18:16:25 UTC,,,36,100% (43/43),100% (28/28),100% (28/28),VZos36SgHL8,USSEN/NM WILSON AIR FORCE ACADEMY,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/VZos36SgHL8,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvMEE3Q3YzTk15LVk,ITH/ITH_Video/sen2012/NM_Wilson/VZos36SgHL8.mp4,music_u|emo_e|emo_P,,
3H6W48L9F5QY8E9PPKEIGGNAPLMWP5,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:25 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:25 PDT 2018,,,3HHRAGRYX968X2IA7BWC1G5XGT4O9U,A1HI9B1MMCMVAZ,Approved,Wed Aug 29 17:52:34 PDT 2018,Wed Aug 29 17:53:18 PDT 2018,Sat Sep 01 17:53:18 PDT 2018,2018-09-02 00:54:17 UTC,,,44,100% (80/80),100% (30/30),100% (30/30),VZos36SgHL8,USSEN/NM WILSON AIR FORCE ACADEMY,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/VZos36SgHL8,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvMEE3Q3YzTk15LVk,ITH/ITH_Video/sen2012/NM_Wilson/VZos36SgHL8.mp4,music_o|emo_e|emo_P,,
3H6W48L9F5QY8E9PPKEIGGNAPLMWP5,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:25 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:25 PDT 2018,,,3KKG4CDWKJZ4T98SORH3NIZSZ2349Z,A9KPCMO1J1LQF,Approved,Wed Aug 29 17:30:05 PDT 2018,Wed Aug 29 17:30:41 PDT 2018,Sat Sep 01 17:30:41 PDT 2018,2018-09-02 00:31:17 UTC,,,36,100% (120/120),100% (29/29),100% (29/29),VZos36SgHL8,USSEN/NM WILSON AIR FORCE ACADEMY,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/VZos36SgHL8,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvMEE3Q3YzTk15LVk,ITH/ITH_Video/sen2012/NM_Wilson/VZos36SgHL8.mp4,music_u|emo_e|emo_P,,
3H781YYV6UJ2J6G5L1TWZKH77K3ETD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,39KFRKBFIOWNY3QIFNOS0XYOP4BOY9,AAEZQL4J6CQGM,Approved,Thu Aug 30 10:33:54 PDT 2018,Thu Aug 30 10:34:30 PDT 2018,Sun Sep 02 10:34:30 PDT 2018,2018-09-02 17:35:25 UTC,,,36,100% (49/49),100% (26/26),100% (26/26),rgjTYFE2aYc,PRES/OBAMA BRIAN FROM OHIO,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/rgjTYFE2aYc,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvWHVKbmxWcXhIVTA,ITH/ITH_Video/pre2012/POUS_Obama/rgjTYFE2aYc.mp4,music_u|music_s|emo_f|emo_P|emo_s,,
3H781YYV6UJ2J6G5L1TWZKH77K3ETD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3EFVCAY5L4AUIM83M6YTTOT0XUJJ8Q,A3EJ44J2ZNRMDA,Approved,Thu Aug 30 07:34:16 PDT 2018,Thu Aug 30 07:34:59 PDT 2018,Sun Sep 02 07:34:59 PDT 2018,2018-09-02 14:35:23 UTC,,,43,100% (55/55),100% (25/25),100% (25/25),rgjTYFE2aYc,PRES/OBAMA BRIAN FROM OHIO,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/rgjTYFE2aYc,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvWHVKbmxWcXhIVTA,ITH/ITH_Video/pre2012/POUS_Obama/rgjTYFE2aYc.mp4,music_o|music_u|emo_f|emo_e|emo_P,,
3H781YYV6UJ2J6G5L1TWZKH77K3ETD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3HMVI3QICKT22BJH9LQHO1LGWRHY18,A5TI9UQEPLNWI,Approved,Wed Aug 29 18:26:48 PDT 2018,Wed Aug 29 18:28:11 PDT 2018,Sat Sep 01 18:28:11 PDT 2018,2018-09-02 01:28:18 UTC,,,83,100% (69/69),100% (29/29),100% (29/29),rgjTYFE2aYc,PRES/OBAMA BRIAN FROM OHIO,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/rgjTYFE2aYc,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvWHVKbmxWcXhIVTA,ITH/ITH_Video/pre2012/POUS_Obama/rgjTYFE2aYc.mp4,music_u|emo_e|emo_P|emo_s,,
3H781YYV6UJ2J6G5L1TWZKH77K3ETD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3JPSL1DZ5T04K0S3Y2AZIMGCW2RNA5,A2TBXASXZIRNNW,Approved,Thu Aug 30 08:11:35 PDT 2018,Thu Aug 30 08:12:17 PDT 2018,Sun Sep 02 08:12:17 PDT 2018,2018-09-02 15:12:25 UTC,,,42,100% (25/25),100% (25/25),100% (25/25),rgjTYFE2aYc,PRES/OBAMA BRIAN FROM OHIO,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/rgjTYFE2aYc,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvWHVKbmxWcXhIVTA,ITH/ITH_Video/pre2012/POUS_Obama/rgjTYFE2aYc.mp4,music_u|emo_e|emo_P,,
3H781YYV6UJ2J6G5L1TWZKH77K3ETD,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:57 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:57 PDT 2018,,,3R2UR8A0IBHYYY08AR2QHJRFNWYOXG,ALQPGVQZEZSUE,Approved,Wed Aug 29 18:34:11 PDT 2018,Wed Aug 29 18:34:49 PDT 2018,Sat Sep 01 18:34:49 PDT 2018,2018-09-02 01:35:17 UTC,,,38,100% (27/27),100% (27/27),100% (27/27),rgjTYFE2aYc,PRES/OBAMA BRIAN FROM OHIO,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/rgjTYFE2aYc,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvWHVKbmxWcXhIVTA,ITH/ITH_Video/pre2012/POUS_Obama/rgjTYFE2aYc.mp4,music_u|emo_e,,
3HJ1EVZS2PKMTTNGSS75GECSSAG3RY,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:29 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:29 PDT 2018,,,32EYX73OY1A9E7YTXE87R7XG41XURZ,A320QA9HJFUOZO,Approved,Wed Aug 29 17:43:15 PDT 2018,Wed Aug 29 17:43:57 PDT 2018,Sat Sep 01 17:43:57 PDT 2018,2018-09-02 00:44:17 UTC,,,42,100% (30/30),100% (30/30),100% (30/30),yx4f2zK67q0,GOV/AK WALKER&MALLOT BORN IN FAIRBANKS,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/yx4f2zK67q0,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvVDQtREhIdk1nM0E,ITH/ITH_Video/gov2014/AK_Walker/yx4f2zK67q0.mp4,music_u|emo_e|emo_P,,
3HJ1EVZS2PKMTTNGSS75GECSSAG3RY,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:29 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:29 PDT 2018,,,36WLNQG780B594KIBH7CNA690R1BEN,A16HSMUJ7C7QA7,Approved,Wed Aug 29 17:52:05 PDT 2018,Wed Aug 29 17:53:25 PDT 2018,Sat Sep 01 17:53:25 PDT 2018,2018-09-02 00:54:17 UTC,,,80,100% (30/30),100% (30/30),100% (30/30),yx4f2zK67q0,GOV/AK WALKER&MALLOT BORN IN FAIRBANKS,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/yx4f2zK67q0,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvVDQtREhIdk1nM0E,ITH/ITH_Video/gov2014/AK_Walker/yx4f2zK67q0.mp4,music_u|emo_e,,
3HJ1EVZS2PKMTTNGSS75GECSSAG3RY,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:29 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:29 PDT 2018,,,3OVHNO1VE72WZW9YL0CV3AVRRIQDZ6,A1SN0UU3V61IIM,Approved,Wed Aug 29 18:44:16 PDT 2018,Wed Aug 29 18:44:48 PDT 2018,Sat Sep 01 18:44:48 PDT 2018,2018-09-02 01:45:17 UTC,,,32,100% (54/54),100% (30/30),100% (30/30),yx4f2zK67q0,GOV/AK WALKER&MALLOT BORN IN FAIRBANKS,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/yx4f2zK67q0,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvVDQtREhIdk1nM0E,ITH/ITH_Video/gov2014/AK_Walker/yx4f2zK67q0.mp4,music_u|emo_e,,
3HJ1EVZS2PKMTTNGSS75GECSSAG3RY,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:29 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:29 PDT 2018,,,3VJ40NV2QJORHHRO5H1TSG69A05OTS,AJWES6SFIP3AT,Approved,Wed Aug 29 17:31:00 PDT 2018,Wed Aug 29 17:34:37 PDT 2018,Sat Sep 01 17:34:37 PDT 2018,2018-09-02 00:35:17 UTC,,,217,100% (29/29),100% (29/29),100% (29/29),yx4f2zK67q0,GOV/AK WALKER&MALLOT BORN IN FAIRBANKS,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/yx4f2zK67q0,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvVDQtREhIdk1nM0E,ITH/ITH_Video/gov2014/AK_Walker/yx4f2zK67q0.mp4,music_u|emo_a|emo_P,,
3HJ1EVZS2PKMTTNGSS75GECSSAG3RY,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:29 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:29 PDT 2018,,,3YT88D1N09Z3S98FSA393ML2WWLK3Q,A1K8QNLYYYX21W,Approved,Wed Aug 29 18:07:37 PDT 2018,Wed Aug 29 18:08:38 PDT 2018,Sat Sep 01 18:08:38 PDT 2018,2018-09-02 01:09:17 UTC,,,61,100% (51/51),100% (30/30),100% (30/30),yx4f2zK67q0,GOV/AK WALKER&MALLOT BORN IN FAIRBANKS,30,0,0,1,0,0,1,0,0,0,0,https://www.youtube.com/embed/yx4f2zK67q0,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvVDQtREhIdk1nM0E,ITH/ITH_Video/gov2014/AK_Walker/yx4f2zK67q0.mp4,music_u|emo_e,,
3HKIF5DF6ZYHJ53ITQE38N17QTF9GP,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:45 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:45 PDT 2018,,,33C7UALJVMZNN5SZWHSNPOXE3C881Y,AJWES6SFIP3AT,Approved,Wed Aug 29 17:08:27 PDT 2018,Wed Aug 29 17:15:29 PDT 2018,Sat Sep 01 17:15:29 PDT 2018,2018-09-02 00:16:17 UTC,,,422,100% (29/29),100% (29/29),100% (29/29),l4gPvToKTWU,PRES/ROMNEY PAID IN,30,0,1,0,0,1,1,1,0,0,0,https://www.youtube.com/embed/l4gPvToKTWU,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvVmhiNWZKTkRSeDA,ITH/ITH_Video/pre2012/POUS_Romney/l4gPvToKTWU.mp4,music_o|emo_f|emo_a|emo_s,,
3HKIF5DF6ZYHJ53ITQE38N17QTF9GP,36GQ890RQ9SK3Q32SU6U22GMP9CP6H,Ad Music and Emotion Classification - 30 sec. videos,Watch 30 sec. video of election campaign ad and answer two simple questions about the kinds of music and emotional appeals used. Expected completion time is 1.5 minutes for each HIT. You can take up to 30 of our HITs,"video, campaign, advertisement, classification, music, emotion",$0.23,Wed Aug 29 17:07:45 PDT 2018,5,BatchId:3356447;OriginalHitTemplateId:920937332;,600,259200,Wed Sep 05 17:07:45 PDT 2018,,,37UQDCYH6YWZ933ETQK6IC8ZHWK7VA,A2MUCL20GTQJA0,Approved,Wed Aug 29 19:37:24 PDT 2018,Wed Aug 29 19:38:11 PDT 2018,Sat Sep 01 19:38:11 PDT 2018,2018-09-02 02:38:17 UTC,,,47,100% (27/27),100% (27/27),100% (27/27),l4gPvToKTWU,PRES/ROMNEY PAID IN,30,0,1,0,0,1,1,1,0,0,0,https://www.youtube.com/embed/l4gPvToKTWU,http://drive.google.com/uc?export=view&id=0B1HiG7Xkn_kvVmhiNWZKTkRSeDA,ITH/ITH_Video/pre2012/POUS_Romney/l4gPvToKTWU.mp4,music_o|music_s|emo_f|emo_e|emo_P|emo_s,,
